1,2,3,4,5,6,7
而迷,我现在已经很听话了 为什么你还不来找我,2018年9月18日,11189,R.,李子豪(HtFR)/大喜,111
任易安,我想你看到这歌名 你会想起我可我 想说的重点却只是开头的三个字,2018年9月21日,9263,R.,李子豪(HtFR)/大喜,111
你不会喜欢山也不会喜欢海,爱是自欺欺人，爱是无法逃生。,2018年9月18日,8967,R.,李子豪(HtFR)/大喜,111
扜仙,16岁的小男孩真的不能和58岁的大姐姐谈恋爱吗,2020年10月24日,8881,R.,李子豪(HtFR)/大喜,111
银河系飞行手册,我们新人歌手尤长靖和实力rapper那吾克热的合作真的超级棒本期冠军没毛病！,2018年9月15日,34.8万,飘向北方 (Live),那吾克热-NW/尤长靖,111
小鱼环游太空,那吾的rap词真的和他本人和长靖两人的经历的很像一位来自新疆，一位来自马来西亚他们飘向心中的北方远离了自己的家乡他们的梦想在哪里，他们就飘到哪里，为了初心，为了音乐🎵这首歌是尤长靖和那吾克热共同演绎的曲目是柔之美和刚之烈的交融是你们心中的呐喊感谢那吾，感谢长靖,2018年9月15日,25.4万,飘向北方 (Live),那吾克热-NW/尤长靖,111
单单为你浪漫心动,那吾克热,2018年9月15日,18.2万,飘向北方 (Live),那吾克热-NW/尤长靖,111
惊河畔,一开始看到帮唱嘉宾是三个大咖加一个新人，还疑惑怎么这种设定。真的没有想到，会是这个纯净嗓音的男孩顺着那吾的劲头把他推上了一百五十票的第一名。这个新人有前途！！,2018年9月15日,12万,飘向北方 (Live),那吾克热-NW/尤长靖,111
伍拾度黑,李荣浩去尤长靖房间的那一瞬，仿佛回到大厂《飘向北方》和《北漂》两个人合作，甜心尤的高音和那吾的爆发性说唱交织，两个人的特色都有突出，不存在被压制。听着很舒服，主唱大人将人带进这个氛围，那吾挖掘你内心的孤独。两个人唱出了所有远离家乡在外拼搏的人的内心，感谢。真的很棒,2018年9月15日,94853,飘向北方 (Live),那吾克热-NW/尤长靖,111
N1ngQue,这才是真正地道的中国rap 歌词超级棒 满满的正能量 长靖唱的副歌部分实在是惊艳全场 仔细听的人应该都能听到尤长靖高音过后那吾有一段像是哭腔rap 太打动人心了 两个人配合起来简直太完美了 nice nice 希望那吾夺冠！Peace and love! 那吾 and love！ 那吾 长靖加油 skr skr 🤟🏻,2018年9月16日,92038,飘向北方 (Live),那吾克热-NW/尤长靖,111
lhto8o,马来西亚和新疆 漂泊为了梦想的金光,2018年9月15日,67698,飘向北方 (Live),那吾克热-NW/尤长靖,111
板栗板栗黄,那吾和小尤的合作非常打动人心啊 那吾节奏紧密的rap像生活和命运是历经人世苦痛和挫折依然抬头仰望和不肯低头的倔强 而尤长靖的vocal部分像梦想是红尘中走过仍怀有的那份赤子之情的惆怅和心底不灭的光 感谢你们带来这么动人的作品最后表白小尤( •̀∀•́ )粉你真的超骄傲的,2018年9月15日,56081,飘向北方 (Live),那吾克热-NW/尤长靖,111
樱井T,看着前半段弹幕里好多不怎么好听的声音到后面都在夸他，就很让人想哭。长靖和那吾的合作真的很棒，很燃，很好听，很好哭。 我不怎么听rap的人都好喜欢好喜欢这首，两个人都是离开家乡去追寻梦想的，都付出了很多，都值得被大家支持。 我飘向北方别问我家乡我梦在前方 加油啊我的少年,2018年9月15日,44308,飘向北方 (Live),那吾克热-NW/尤长靖,111
Arafat-Var,60s前全场不认识，儿子娃娃成为内投第一，three pass吴亦凡起立鼓掌，再到小组对决全场燃炸，他真的一次次带来了新的惊喜，从没让人失望。现在“演唱,2018年9月16日,40513,飘向北方 (Live),那吾克热-NW/尤长靖,111
你算什么诗人,我漂泊的意义是想给父母买东西的时候像他们给我买时一样干脆这是我最大的动力，没有之一。,2018年9月16日,36712,飘向北方 (Live),那吾克热-NW/尤长靖,111
Orange_ei,看的有人说小尤 “他减了三分之一个自己才换来一个别人愿意听他唱歌的皮囊”大晚上爆哭,2018年9月16日,34525,飘向北方 (Live),那吾克热-NW/尤长靖,111
YouandDali,青梅竹马不是你 情窦初开不是你 只愿细水长流是你 柴米油盐是你 白首也是你 ​​​,2018年9月15日,21661,飘向北方 (Live),那吾克热-NW/尤长靖,111
秋月梨c19,飘向北方1090遍can't stop206遍我怀念的197遍昨日青空196遍这些大概是我这个大厂女孩最后的倔强,2020年2月15日,18845,飘向北方 (Live),那吾克热-NW/尤长靖,111
又脸红了,每个vocal的rap心！,2018年9月15日,18362,飘向北方 (Live),那吾克热-NW/尤长靖,111
小卷栗子,“我今年19岁 希望十年后的我依旧勇敢无畏 ​”,2019年1月5日,60727,PLASTIC,sakehands/LO/Good Intent,111
ZORYr,听着听着歌被亲了一口………////:D,2019年1月8日,57114,PLASTIC,sakehands/LO/Good Intent,111
溺水小葱sama,昨天把这首歌发给喜欢的男孩子 想让他听听那声mua 然后他给我发了另一首歌 说了句“天气有点热” 难过了好一会以为没戏了 刚刚闲来无事又点开那首歌 41s的歌词居然是“遇到喜欢的女孩子会说天气有点热”！！！！！！！！,2020年2月22日,47625,PLASTIC,sakehands/LO/Good Intent,111
一碗蛙,我带着酒精和烟雾 披荆斩棘脚上长满水泡 衣衫褴褛手里紧握玫瑰的刺逃过了孤狼和恐怖的黑色森林踏过了鱼腥和野草的绿色沼泽越过了冷嘲和热讽的灰色人群终于在一棵没有根的枯树下找到了你你回过头皱着眉看着我的玫瑰说 你来干嘛,2019年2月19日,32886,PLASTIC,sakehands/LO/Good Intent,111
借我一川星河,听完这首歌，我被喜欢的男孩子表白了,2019年7月28日,21740,PLASTIC,sakehands/LO/Good Intent,111
F级玩家,浑身阴暗 却还想给你一点阳光。,2019年1月5日,14655,PLASTIC,sakehands/LO/Good Intent,111
REVOLVING,塑料是干垃圾，投放时请尽量沥干水分,2019年7月21日,14507,PLASTIC,sakehands/LO/Good Intent,111
六元的女盆友,双数去和喜欢的人表白，单数认真学习.,2021年10月7日,12187,PLASTIC,sakehands/LO/Good Intent,111
一只钮扣-_-,中考成绩下来啦，满分850我考了778！未来可期！！,2021年7月4日,9532,PLASTIC,sakehands/LO/Good Intent,111
斯屋米酒,距离中考还有50天，焦虑不安充斥整个身心，害怕和迷茫前路的未知。我不期待突如其来的好运，只愿付出的努力终有回报，愿每个认真努力的现在，会有一个水到渠成的未来。希望50天后不后悔！中考加油！,2019年5月1日,8200,PLASTIC,sakehands/LO/Good Intent,111
Manggofish,你再惊艳也只是个前男友,2019年10月22日,7750,PLASTIC,sakehands/LO/Good Intent,111
Mokita1,这首歌有脏标是因为塑料是垃圾吗？,2020年3月23日,5952,PLASTIC,sakehands/LO/Good Intent,111
熊漂亮的王俊凯,刚刷到街头采访就过来了,2021年11月18日,5443,PLASTIC,sakehands/LO/Good Intent,111
下次换你沦陷8,别人用百乐 斑马写作业 我用晨光也能写好 别人用iPhone上网课 我用安卓学的也是同样的知识 别人用airports听歌 我用普通的耳机也不觉得差 因为平凡 所以我要努力 我觉得我想要的 一定可以给自己.,2020年3月28日,4988,PLASTIC,sakehands/LO/Good Intent,111
不喜欢说话的那种,希望你今后的生活多一些不需要理由的开心,2019年6月9日,4930,PLASTIC,sakehands/LO/Good Intent,111
MrRunzi,“据说思想污的女生都很漂亮”“为什么”“因为她们必须要用美丽的外表来掩盖自己内心的猥琐”,2021年1月10日,34654,Watch Me Work,Tinashe,111
艹耳蓝毛aaa,网易云你买版权的样子真帅！！！,2020年12月5日,24770,Watch Me Work,Tinashe,111
古诗大学生,男 17岁 大小便正常 未来可期,2021年7月3日,18485,Watch Me Work,Tinashe,111
亲一口月亮再睡觉,为什么脑子里出现了穿女仆的男人🧍‍♂️,2021年1月22日,14111,Watch Me Work,Tinashe,111
简单之笔画,如果有人看到了这条留言，不管你是谁， 祝你成功,2021年9月19日,13517,Watch Me Work,Tinashe,111
_纪勾_,兰陵王,2021年7月14日,11850,Watch Me Work,Tinashe,111
LOstoryVE,希望大家可以像蒋丞选手一样 全力以赴 丞哥 bless you,2021年2月6日,8168,Watch Me Work,Tinashe,111
捕捉一只小萌帅,我今天拉了一大坨黑稀，陌生人给个鼓励可以吗。,2021年6月21日,7916,Watch Me Work,Tinashe,111
izk__,我想带你去西藏 . 在那珠穆朗玛峰上向你单膝下跪求婚. 因为那时的我高于一切，只低于你,2020年12月9日,7178,Watch Me Work,Tinashe,111
贾斯汀比牛,我发现英文歌普遍都是，节奏强，听的盲，一看翻译有点黄。,1月9日 13:43,6697,Watch Me Work,Tinashe,111
Ssssl46,🤭我居然一直以为是蕾哈娜的歌，对8起,2020年12月22日,6691,Watch Me Work,Tinashe,111
南栀-qyr,双数我表白，这次我想做你女朋友，不是兄弟,2021年7月27日,4226,Watch Me Work,Tinashe,111
upcc7,三年前，他是当红男星，却锒铛入狱，众叛亲离……三年后，他掌权归来！“女人，我要你付出代价！” 他恶狠狠地抬起都美竹的下巴，盯着这个妖孽的脸庞。她真是一点都没变呢…呵…“千总，我不认识你，请你放尊重一点！”她撇过脸去，冷漠地后退了两三步。“美竹，你忘了吗？千……是你送我的名字啊…,2021年8月6日,3770,Watch Me Work,Tinashe,111
奇欹欠,反正没人看到，唐瑾语我喜欢你！我想和你谈恋爱！结婚的那种！国内结不了婚就去国外结！我不想和你当姐妹了！我想被你摁在床上亲！我喜欢你到原地爆炸！可以试着喜欢我一下吗！你也玩网易云！我是戚姚萱！我喜欢你三年了！老子喜欢你啊啊啊！！！如果你看见了要答应我，允许我追你好嘛！老子爱你！！！,2021年7月29日,3648,Watch Me Work,Tinashe,111
昆特牌提琴烤蛋嗒苏打马拉松,你不知道我戴上耳机开大音量洗内裤时有多High,2021年1月29日,3369,Watch Me Work,Tinashe,111
Liam_BZ,唢呐倒是个神奇的东西中国人的红白喜事，从生到死一根铜管全能吹出来,2019年4月18日,73.6万,囍（Chinese Wedding）,葛东琪,111
今天仙女味儿,新郎爱我王二狗也爱我可是新郎再爱我也没有让我和王二狗走王二狗再爱我 也没有来劫婚这就是，他们说的爱,2019年1月28日,45.7万,囍（Chinese Wedding）,葛东琪,111
葛东琪,多谢大家的影评…,2018年10月6日,35.1万,囍（Chinese Wedding）,葛东琪,111
秦原淮,“唉，听说了吗?那户人家…呶，就外边那个穿喜服的娃子，今个他娶亲”“那是喜事啊。诶，等会儿，今个儿是正月十八…正值月破，大事不宜。嗨，哪家姑娘肯嫁与这个缺心眼的娃子，这等婚姻大事也这么不着调”“他娶得是…”“哪家姑娘，说说呗”“就前些日子投河的那姑娘，算算日子，今个她头七”,2020年2月26日,23.8万,囍（Chinese Wedding）,葛东琪,111
逃离鱼缸的金鱼,新郎喜欢着新娘子，但是新娘已经死了，新郎决定办冥婚，这也是为什么要在宜入葬的正月十八结婚，村里每户人家都锁着门。到了地方，新郎在大喜的日子却哼出一段离人愁，不是因为新娘子不喜欢他，而是因为两人早就阴阳两隔。她在新郎唱离人愁的时候没接上话，在王二狗送她糕点的时候，她也没能说出话。,2019年11月7日,19万,囍（Chinese Wedding）,葛东琪,111
葛东琪,优秀。这段唢呐单独拿出来其实是喜庆的 但是在整体配器、和声走向融合在一起 它就是悲的。不过更多的 还是看你们对歌曲的感受理解,2018年11月14日,16.6万,囍（Chinese Wedding）,葛东琪,111
泽阿罗,女人爱新郎女人也爱王二狗可是再爱新郎也没和王二狗斩断情丝女人再爱王二狗也没和他浪迹天涯断断续续的爱恨不离 这就是你认为的 爱,2019年2月6日,16.6万,囍（Chinese Wedding）,葛东琪,111
也想不羁尽自由,双喜才是囍 怕我只是喜,2019年1月17日,11.3万,囍（Chinese Wedding）,葛东琪,111
别听别人乱讲你长得很可爱,门上贴囍 身着红衣 心里有你,2018年10月7日,97582,囍（Chinese Wedding）,葛东琪,111
原谅我这一生骄傲还是输给了你,堂前他说了掏心窝子的话 不兑上诺言岂能潇洒 他承诺过新娘此刻新娘要嫁与他人 他又岂能潇洒 青梅竹马 一如意 一酒桶 王二狗在喜宴上喝了很多很多酒 心里想着你我青梅竹马今日你却嫁与他人 她竖起耳朵一听 这洞房外王二狗给她送点心来 其实是王二狗想听她说什么才来送点心 她这次又没说出口,2018年11月28日,79723,囍（Chinese Wedding）,葛东琪,111
52--hertz--whale,我有个朋友告诉我这首歌叫红双喜，害我找了半年,2020年6月29日,79721,囍（Chinese Wedding）,葛东琪,111
原谅我这一生骄傲还是输给了你,王二狗新娘爱人 切肤之爱 属是非之外 处于无奈嫁给这个新郎官 村里都明知新娘爱的人是王二狗 这村说来奇怪 家门全关 只王二有狗的鞋在家门外 野猫追了几条街指的是王二狗 而且那个新郎官知道新娘与王二狗是真心相爱 所以新郎官乐着哼出个离人愁来 拜天地要笑着 她挤出笑容 哭着笑来着 笑着哭来着,2018年11月28日,58814,囍（Chinese Wedding）,葛东琪,111
Zzzyeah,正月十八【正月活人不能结婚，只适合冥婚。】黄道吉日【反讽。】高粱抬【高粱杆辟邪。】抬上红装【抬起身穿嫁衣的少女尸体。】一尺一恨【含怨而死，死后也不得清静，还要身披嫁衣嫁给逼死自己的恶人——嫁衣红如血，皆为心头恨。】匆匆裁【结冥婚因怕尸体腐烂故而嫁衣做的仓促，几天内就要做完,2020年8月23日,56882,囍（Chinese Wedding）,葛东琪,111
